date,fii_buy,fii_sell,fii_net,dii_buy,dii_sell,dii_net,nifty_close,nifty_return,nifty_next_return,fii_dii_net,fii_net_3d_sum,fii_net_5d_sum,fii_net_10d_sum,dii_net_5d_sum,fii_consecutive_buy
2022-09-06,55.89,80.48,-24.59,1296.73,885.08,411.65,17655.599609375,-0.05774531254664206,-0.17671004916441913,387.06,-87.57999999999636,884.5099999999977,7219.56,537.2199999999999,0
2022-09-07,38.21,98.16,-59.95,1467.49,714.33,753.16,17624.400390625,-0.17671004916441913,0.9892512965589573,693.2099999999999,-121.82999999999637,-129.91000000000227,6831.960000000001,2273.85,0
2022-09-08,42.54,93.82,-51.28,1329.16,852.66,476.5,17798.75,0.9892512965589573,0.19439347917691308,425.22,-135.81999999999638,-198.81000000000228,3886.0200000000004,2585.95,0
2022-09-09,67.61,68.75,-1.14,1333.28,848.53,484.75,17833.349609375,0.19439347917691308,0.5775695663245095,483.61,-112.36999999999637,-174.25000000000227,2593.5100000000007,2480.35,0
2022-09-12,46.17,90.19,-44.02,1405.69,776.13,629.56,17936.349609375,0.5775695663245095,0.7454201929980142,585.54,-96.43999999999637,-180.98000000000226,1102.8600000000006,2755.62,0
2022-09-13,41.67,94.69,-53.02,1210.86,970.95,239.91,18070.05078125,0.7454201929980142,-0.3669097671756161,186.89,-98.17999999999637,-209.41000000000227,675.1000000000005,2583.88,0
2022-09-14,59.95,76.42,-16.47,1146.58,1035.23,111.35,18003.75,-0.3669097671756161,-0.7017960667916379,94.88,-113.50999999999638,-165.93000000000228,-295.8399999999996,1942.0699999999997,0
2022-09-15,67.44,68.92,-1.48,1118.72,1063.1,55.62,17877.400390625,-0.7017960667916379,-1.9384853148544656,54.14,-70.96999999999636,-116.13000000000228,-314.93999999999954,1521.1899999999998,0
2022-09-16,62.05,74.31,-12.26,993.82,1188.0,-194.18,17530.849609375,-1.9384853148544656,0.521368859248672,-206.44,-30.20999999999637,-127.25000000000227,-301.49999999999955,842.2599999999998,0
2022-09-19,65.25,71.11,-5.86,1539.01,642.8,896.21,17622.25,0.521368859248672,1.1008809885230342,890.35,-19.59999999999637,-89.09000000000226,-270.06999999999954,1108.9099999999999,0
2022-09-20,45.02,91.34,-46.32,1110.8,1071.01,39.79,17816.25,1.1008809885230342,-0.5495005437451739,-6.530000000000001,-64.43999999999637,-82.39000000000227,-291.79999999999956,908.7899999999998,0
2022-09-21,37.35,99.02,-61.67,1230.34,951.48,278.86,17718.349609375,-0.5495005437451739,-0.4997577656902563,217.19,-113.84999999999637,-127.59000000000228,-293.5199999999995,1076.3,0
2022-09-22,71.08,65.28,5.8,1222.81,959.01,263.8,17629.80078125,-0.4997577656902563,-1.7155677232420508,269.6,-102.18999999999637,-120.31000000000228,-236.43999999999954,1284.48,1
2022-09-23,50.03,86.33,-36.3,1301.99,879.82,422.17,17327.349609375,-1.7155677232420508,-1.7951321762256445,385.87,-92.16999999999638,-144.3500000000023,-271.59999999999957,1900.83,0
2022-09-26,50.86,85.5,-34.64,1370.89,810.93,559.96,17016.30078125,-1.7951321762256445,-0.052305085220449854,525.32,-65.13999999999638,-173.13000000000227,-262.2199999999996,1564.58,0
2022-09-27,69.08,67.28,1.8,1376.95,804.86,572.09,17007.400390625,-0.052305085220449854,-0.874917846539458,573.89,-69.13999999999636,-125.01000000000228,-207.39999999999955,2096.88,1
2022-09-28,60.18,76.19,-16.01,1181.3,1000.52,180.78,16858.599609375,-0.874917846539458,-0.24023347691036756,164.77,-48.84999999999637,-79.35000000000227,-206.93999999999954,1998.8,0
2022-09-29,59.02,77.35,-18.33,1237.68,944.14,293.54,16818.099609375,-0.24023347691036756,1.642575596626905,275.21000000000004,-32.53999999999637,-103.48000000000226,-223.78999999999957,2028.54,0
2022-09-30,78.74,57.62,21.12,1298.63,883.19,415.44,17094.349609375,1.642575596626905,-1.2109264448790458,436.56,-13.219999999996364,-46.060000000002276,-190.40999999999954,2021.81,1
2022-10-03,1199.5,2229.07,-1029.57,2406.01,1593.99,812.02,16887.349609375,-1.2109264448790458,2.291367093271912,-217.54999999999995,-1026.7799999999963,-1040.9900000000023,-1214.1199999999994,2273.87,0
2022-10-04,1837.03,1591.54,245.49,2632.17,1367.83,1264.34,17274.30078125,2.291367093271912,0.33286441360573793,1509.83,-762.9599999999963,-797.3000000000022,-922.3099999999995,2966.12,1
2022-10-05,1453.57,1975.01,-521.44,2478.7,1521.3,957.4,,,,435.9599999999999,-1305.5199999999963,-1302.7300000000023,-1382.0799999999995,3742.74,0
2022-10-06,1537.35,1891.23,-353.88,2276.68,1723.33,553.35,17331.80078125,0.33286441360573793,-0.09895331040011834,199.47000000000003,-629.8299999999964,-1638.2800000000025,-1741.7599999999993,4002.55,0
2022-10-07,1512.62,1915.96,-403.34,2006.39,1993.61,12.79,17314.650390625,-0.09895331040011834,-0.425364584114718,-390.54999999999995,-1278.6599999999964,-2062.740000000002,-2108.7999999999993,3599.9,0
2022-10-10,1688.0,1740.57,-52.57,2259.11,1740.89,518.22,17241.0,-0.425364584114718,-1.49323831999304,465.65000000000003,-809.7899999999963,-1085.7400000000023,-2126.7299999999996,3306.1,0
2022-10-11,1347.1,2081.47,-734.37,2099.43,1900.57,198.87,16983.55078125,-1.49323831999304,0.8246145339619648,-535.5,-1190.2799999999963,-2065.600000000002,-2862.899999999999,2240.6299999999997,0
2022-10-12,839.48,2589.1,-1749.62,2166.64,1833.36,333.28,17123.599609375,0.8246145339619648,-0.6380083772817624,-1416.34,-2536.5599999999963,-3293.780000000002,-4596.509999999999,1616.5099999999998,0
2022-10-13,1422.21,2006.36,-584.15,2457.64,1542.36,915.28,17014.349609375,-0.6380083772817624,1.0070888003887335,331.13,-3068.1399999999962,-3524.050000000002,-5162.329999999999,1978.4399999999996,0
2022-10-14,1061.19,2367.39,-1306.2,2726.8,1273.2,1453.59,17185.69921875,1.0070888003887335,0.7337586960815656,147.38999999999987,-3639.969999999996,-4426.910000000002,-6489.65,3419.24,0
2022-10-17,1103.35,2325.23,-1221.88,2409.38,1590.62,818.75,17311.80078125,0.7337586960815656,1.0117285874136073,-403.1300000000001,-3112.2299999999964,-5596.220000000001,-6681.959999999999,3719.7699999999995,0
2022-10-18,1486.33,1942.24,-455.91,2013.47,1986.53,26.94,17486.94921875,1.0117285874136073,0.14468379208691928,-428.97,-2983.989999999996,-5317.760000000002,-7383.36,3547.8399999999997,0
2022-10-19,1710.26,1718.31,-8.05,2421.8,1578.19,843.61,17512.25,0.14468379208691928,0.2952174549244013,835.5600000000001,-1685.8399999999965,-3576.1900000000023,-6869.969999999999,4058.17,0
2022-10-20,1292.23,2136.34,-844.11,2608.99,1391.01,1217.98,17563.94921875,0.2952174549244013,0.07032337856462956,373.87,-1308.0699999999965,-3836.1500000000024,-7360.2,4360.87,0
2022-10-21,1391.01,2037.57,-646.56,2159.36,1840.64,318.71,17576.30078125,0.07032337856462956,0.8787356376761757,-327.84999999999997,-1498.7199999999962,-3176.5100000000025,-7603.419999999999,3225.9900000000002,0
2022-10-24,1869.62,1558.96,310.66,2277.78,1722.22,555.56,17730.75,0.8787356376761757,-0.41961220267050514,866.22,-1180.0099999999964,-1643.9700000000023,-7240.189999999999,2962.8,1
2022-10-25,1367.62,2060.95,-693.33,2314.8,1685.2,629.59,17656.349609375,-0.41961220267050514,0.45649078749665506,-63.74000000000001,-1029.2299999999964,-1881.3900000000021,-7199.149999999999,3565.4500000000003,0
2022-10-26,2178.58,1250.0,928.58,2115.77,1884.23,231.54,,,,1160.1200000000001,545.9100000000037,-944.7600000000022,-4520.949999999999,2953.38,1
2022-10-27,1479.17,1949.4,-470.23,2472.5,1527.5,945.0,17736.94921875,0.45649078749665506,0.2810605244745412,474.77,-234.97999999999632,-570.8800000000022,-4407.03,2680.4,0
2022-10-28,680.12,2748.46,-2068.34,2281.03,1718.97,562.06,17786.80078125,0.2810605244745412,1.26722303955642,-1506.2800000000002,-1609.9899999999964,-1992.6600000000024,-5169.17,2923.75,0
2022-10-31,1543.69,1884.88,-341.19,2415.57,1584.43,831.13,18012.19921875,1.26722303955642,0.7395053222392978,489.94,-2879.7599999999966,-2644.5100000000025,-4288.48,3199.3199999999997,0
2022-11-01,5092.24,4725.95,366.29,2283.71,2625.39,-341.68,18145.400390625,0.7395053222392978,-0.3447197631545107,24.610000000000014,-2043.2399999999966,-1584.8900000000021,-3466.2799999999997,2228.0499999999997,1
2022-11-02,5319.6,4498.58,821.02,1802.1,3106.99,-1304.89,18082.849609375,-0.3447197631545107,-0.16673473084335422,-483.8700000000001,846.1200000000036,-1692.450000000002,-2637.2099999999996,691.6199999999997,2
2022-11-03,5905.57,3912.61,1992.96,1705.38,3203.71,-1498.33,18052.69921875,-0.16673473084335422,0.3570168155688336,494.6300000000001,3180.2700000000036,770.739999999998,199.86000000000058,-1751.71,3
2022-11-04,5352.25,4465.93,886.32,2000.54,2908.56,-908.02,18117.150390625,0.3570168155688336,0.4727586225111935,-21.699999999999932,3700.300000000004,3725.3999999999983,1732.7400000000005,-3221.79,4
2022-11-07,6413.1,3405.08,3008.02,1940.11,2968.98,-1028.87,18202.80078125,0.4727586225111935,-0.2516139235956394,1979.15,5887.300000000004,7074.609999999999,4430.1,-5081.79,5
2022-11-08,5338.71,4479.47,859.24,1837.59,3071.51,-1233.92,,,,-374.68000000000006,4753.580000000004,7567.559999999999,5982.67,-5974.03,6
2022-11-09,5654.13,4164.06,1490.07,2254.01,2655.08,-401.07,18157.0,-0.2516139235956394,-0.7093725904609771,1089.0,5357.330000000004,8236.609999999997,6544.16,-5070.209999999999,7
2022-11-10,6011.77,3806.41,2205.36,2347.8,2561.3,-213.5,18028.19921875,-0.7093725904609771,1.7833173247033374,1991.8600000000001,4554.670000000004,8449.009999999998,9219.75,-3785.38,8
2022-11-11,4824.03,4994.15,-170.12,2033.78,2875.31,-841.53,18349.69921875,1.7833173247033374,-0.11198455015547504,-1011.65,3525.310000000004,7392.569999999998,11117.970000000001,-3718.89,0
2022-11-14,4651.02,5167.16,-516.14,2536.97,2372.13,164.84,18329.150390625,-0.11198455015547504,0.40509242609507723,-351.29999999999995,1519.1000000000038,3868.409999999998,10943.02,-2525.18,0
2022-11-15,4769.83,5048.36,-278.53,1588.2,3320.89,-1732.69,18403.400390625,0.40509242609507723,0.03396111515991951,-2011.22,-964.7899999999963,2730.639999999998,10298.2,-3023.95,0
2022-11-16,6178.49,3639.69,2538.8,1931.61,2977.49,-1045.88,18409.650390625,0.03396111515991951,-0.357149639481924,1492.92,1744.1300000000037,3779.3699999999985,12015.98,-3668.76,1
2022-11-17,5261.81,4556.38,705.43,1742.1,3166.99,-1424.89,18343.900390625,-0.357149639481924,-0.19761337135545398,-719.4600000000002,2965.7000000000035,2279.4399999999982,10728.45,-4880.15,2
2022-11-18,6833.06,2985.13,3847.93,1325.64,3583.45,-2257.81,18307.650390625,-0.19761337135545398,-0.8067729540576885,1590.12,7092.1600000000035,6297.489999999998,13690.060000000001,-6296.43,3
2022-11-21,5255.55,4562.64,692.91,1971.81,2937.29,-965.48,18159.94921875,-0.8067729540576885,0.463933015368867,-272.57000000000005,5246.270000000003,7506.539999999998,11374.95,-7426.75,4
2022-11-22,5633.85,4184.33,1449.52,1957.66,2951.44,-993.78,18244.19921875,0.463933015368867,0.12634580983039712,455.74,5990.360000000002,9234.589999999998,11965.230000000001,-6687.84,5
2022-11-23,6319.71,3498.47,2821.24,2549.98,2359.12,190.86,18267.25,0.12634580983039712,1.1870949889830174,3012.1,4963.670000000004,9517.029999999997,13296.4,-5451.099999999999,6
2022-11-24,6554.13,3264.06,3290.07,2230.26,2678.84,-448.58,18484.099609375,1.1870949889830174,0.15500019600884762,2841.4900000000002,7560.830000000004,12101.669999999998,14381.11,-4474.79,7
2022-11-25,6582.12,3236.06,3346.06,1630.77,3278.33,-1647.56,18512.75,0.15500019600884762,0.27008413120686026,1698.5,9457.370000000003,11599.799999999997,17897.29,-3864.54,8
2022-11-28,6151.1,3667.08,2484.02,2673.37,2235.73,437.64,18562.75,0.27008413120686026,0.297912654375021,2921.66,9120.150000000003,13390.909999999996,20897.449999999997,-2461.42,9
2022-11-29,6057.99,3760.2,2297.79,2444.06,2465.04,-20.98,18618.05078125,0.297912654375021,0.7535634625419174,2276.81,8127.8700000000035,14239.179999999998,23473.77,-1488.62,10
2022-11-30,5839.97,3978.22,1861.75,2212.61,2696.48,-483.87,18758.349609375,0.7535634625419174,0.2886735334004964,1377.88,6643.560000000003,13279.689999999999,22796.719999999998,-2163.3500000000004,11
2022-12-01,168.57,240.53,-71.96,1486.91,1240.36,246.55,18812.5,0.2886735334004964,-0.6187396179402005,174.59000000000003,4087.5800000000036,9917.66,22019.329999999998,-1468.22,0
2022-12-02,150.7,258.39,-107.69,1690.73,1036.55,654.18,18696.099609375,-0.6187396179402005,0.026482378562620035,546.49,1682.1000000000035,6463.909999999998,18063.710000000003,833.52,0
2022-12-05,165.01,244.08,-79.07,1411.52,1315.75,95.77,18701.05078125,0.026482378562620035,-0.3117513659096294,16.700000000000003,-258.71999999999633,3900.8199999999983,17291.730000000003,491.65,0
2022-12-06,200.62,208.48,-7.86,1658.95,1068.33,590.62,18642.75,-0.3117513659096294,-0.4411902750398933,582.76,-194.61999999999637,1595.1699999999983,15834.35,1103.25,0
2022-12-07,220.01,189.08,30.93,1747.3,979.97,767.33,18560.5,-0.4411902750398933,0.2631912360927746,798.26,-55.999999999996355,-235.6500000000018,13044.04,2354.45,1
2022-12-08,211.69,197.4,14.29,1835.01,892.27,942.74,18609.349609375,0.2631912360927746,-0.6058782405979346,957.03,37.36000000000364,-149.40000000000182,9768.26,3050.6400000000003,2
2022-12-09,162.17,246.92,-84.75,1582.46,1144.82,437.64,18496.599609375,-0.6058782405979346,0.002977743269738653,352.89,-39.52999999999636,-126.46000000000181,6337.450000000001,2834.1,0
2022-12-12,146.8,262.3,-115.5,1562.76,1164.52,398.24,18497.150390625,0.002977743269738653,0.599279386467999,282.74,-185.95999999999637,-162.8900000000018,3737.9300000000003,3136.5699999999997,0
2022-12-13,177.52,231.58,-54.06,1434.43,1292.84,141.59,18608.0,0.599279386467999,0.2810661073194387,87.53,-254.30999999999636,-209.0900000000018,1386.0800000000004,2687.54,0
2022-12-14,130.99,278.11,-147.12,1444.16,1283.12,161.04,18660.30078125,0.2810661073194387,-1.3150934355333654,13.919999999999987,-316.67999999999637,-387.1400000000018,-622.7899999999995,2081.25,0
2022-12-15,181.96,227.13,-45.17,1558.42,1168.86,389.56,18414.900390625,-1.3150934355333654,-0.792295301794177,344.39,-246.34999999999638,-446.60000000000184,-595.9999999999995,1528.0700000000002,0
2022-12-16,170.49,238.61,-68.12,1671.43,1055.85,615.58,18269.0,-0.792295301794177,0.8289956688926514,547.46,-260.4099999999964,-429.97000000000185,-556.4299999999996,1706.0100000000002,0
2022-12-19,162.73,246.37,-83.64,1775.37,951.9,823.47,18420.44921875,0.8289956688926514,-0.19081205394395617,739.83,-196.92999999999637,-398.11000000000183,-560.9999999999995,2131.24,0
2022-12-20,135.22,273.87,-138.65,1448.67,1278.61,170.06,18385.30078125,-0.19081205394395617,-1.012771964355863,31.409999999999997,-290.40999999999633,-482.70000000000186,-691.7899999999995,2159.71,0
2022-12-21,186.6,222.49,-35.89,1885.58,841.7,1043.88,18199.099609375,-1.012771964355863,-0.39425027358517273,1007.9900000000001,-258.17999999999637,-371.47000000000185,-758.6099999999996,3042.55,0
2022-12-22,161.1,247.99,-86.89,1549.92,1177.35,372.57,18127.349609375,-0.39425027358517273,-1.768316025411787,285.68,-261.42999999999637,-413.1900000000018,-859.7899999999996,3025.5600000000004,0
2022-12-23,145.57,263.52,-117.95,1597.45,1129.83,467.62,17806.80078125,-1.768316025411787,1.1669632893506865,349.67,-240.72999999999638,-463.0200000000018,-892.9899999999996,2877.6000000000004,0
2022-12-26,104.09,305.01,-200.92,1459.32,1267.96,191.36,18014.599609375,1.1669632893506865,0.6533654614990558,-9.559999999999974,-405.75999999999635,-580.3000000000018,-978.4099999999996,2245.4900000000002,0
2022-12-27,173.41,235.68,-62.27,1140.18,1587.1,-446.92,18132.30078125,0.6533654614990558,-0.05405150382313817,-509.19,-381.13999999999635,-503.92000000000183,-986.6199999999995,1628.5100000000002,0
2022-12-28,217.27,191.82,25.45,1769.75,957.52,812.23,18122.5,-0.05405150382313817,0.377983170092433,837.6800000000001,-237.73999999999631,-442.5800000000018,-814.0499999999995,1396.8600000000001,1
2022-12-29,214.57,194.52,20.05,1741.74,985.54,756.2,18191.0,0.377983170092433,-0.471107793689185,776.25,-16.769999999996365,-335.6400000000018,-748.8299999999996,1780.4900000000002,2
2022-12-30,162.94,246.15,-83.21,1547.98,1179.3,368.68,18105.30078125,-0.471107793689185,0.5089583355357918,285.47,-37.709999999996356,-300.9000000000018,-763.9199999999995,1681.55,0
2023-01-02,3279.92,4356.44,-1076.52,3931.59,3432.05,499.54,18197.44921875,0.5089583355357918,0.192892762485819,-576.98,-1139.6799999999964,-1176.5000000000018,-1756.7999999999995,1989.73,0
2023-01-03,3484.19,4152.17,-667.98,4471.88,2891.76,1580.12,18232.55078125,0.192892762485819,-1.0399069487028845,912.1399999999999,-1827.7099999999964,-1782.2100000000019,-2286.129999999999,4016.77,0
2023-01-04,2538.5,5097.87,-2559.37,3786.99,3576.65,210.34,18042.94921875,-1.0399069487028845,-0.28154392892826285,-2349.0299999999997,-4303.869999999996,-4367.030000000002,-4809.609999999999,3414.88,0
2023-01-05,3008.73,4627.64,-1618.91,2693.55,4670.08,-1976.53,17992.150390625,-0.28154392892826285,-0.7375503705446151,-3595.44,-4846.259999999997,-6005.990000000002,-6341.629999999999,682.1499999999996,0
2023-01-06,3610.83,4025.54,-414.71,4679.08,2684.56,1994.52,17859.44921875,-0.7375503705446151,1.3536251708490266,1579.81,-4592.989999999997,-6337.490000000002,-6638.389999999999,2307.99,0
2023-01-09,2678.75,4957.61,-2278.86,4955.43,2408.2,2547.23,18101.19921875,1.3536251708490266,-1.033350475095851,268.3699999999999,-4312.479999999996,-7539.830000000002,-8716.329999999998,4355.68,0
2023-01-10,3383.01,4253.36,-870.35,3023.74,4339.89,-1316.15,17914.150390625,-1.033350475095851,-0.10299775022909463,-2186.5,-3563.9199999999964,-7742.200000000002,-9524.409999999998,1459.4099999999999,0
2023-01-11,2632.21,5004.16,-2371.95,3823.89,3539.75,284.14,17895.69921875,-0.10299775022909463,-0.209547554088918,-2087.81,-5521.159999999996,-7554.780000000002,-11921.81,1533.21,0
2023-01-12,3461.66,4174.7,-713.04,4787.04,2576.59,2210.45,17858.19921875,-0.209547554088918,0.5510095918388247,1497.4099999999999,-3955.339999999996,-6648.910000000002,-12654.899999999998,5720.19,0
2023-01-13,3233.23,4403.14,-1169.91,5637.53,1726.11,3911.42,17956.599609375,0.5510095918388247,-0.3438847072569362,2741.51,-4254.899999999996,-7404.1100000000015,-13741.599999999999,7637.09,0
2023-01-16,2514.57,5121.79,-2607.22,4433.23,2930.4,1502.83,17894.849609375,-0.3438847072569362,0.8854568511824201,-1104.3899999999999,-4490.169999999996,-7732.470000000002,-15272.3,6592.69,0
2023-01-17,3779.39,3856.98,-77.59,3990.47,3373.16,617.31,18053.30078125,0.8854568511824201,0.6206556323560042,539.7199999999999,-3854.7199999999966,-6939.710000000002,-14681.909999999998,8526.15,0
2023-01-18,2915.21,4721.16,-1805.95,4312.79,3050.84,1261.95,18165.349609375,0.6206556323560042,-0.3165367099256078,-544.0,-4490.759999999997,-6373.710000000002,-13928.489999999998,9503.96,0
2023-01-19,2880.78,4755.58,-1874.8,5233.9,2129.74,3104.16,18107.849609375,-0.3165367099256078,-0.44289753051891534,1229.36,-3758.3399999999965,-7535.470000000002,-14184.379999999997,10397.67,0
2023-01-20,3340.7,4295.67,-954.97,4038.98,3324.65,714.33,18027.650390625,-0.44289753051891534,0.5042276095628795,-240.64,-4635.719999999996,-7320.5300000000025,-14724.64,7200.58,0
2023-01-23,3772.06,3864.3,-92.24,3948.38,3415.26,533.12,18118.55078125,0.5042276095628795,-0.0013798013043020418,440.88,-2922.009999999996,-4805.550000000002,-12538.019999999999,6230.87,0
2023-01-24,2787.25,4849.11,-2061.86,4135.49,3228.14,907.35,18118.30078125,-0.0013798013043020418,-1.249297962501228,-1154.5100000000002,-3109.069999999996,-6789.8200000000015,-13729.529999999999,6520.91,0
2023-01-25,3277.51,4358.86,-1081.35,3857.24,3506.4,350.84,17891.94921875,-1.249297962501228,-1.6074246906178757,-730.51,-3235.449999999996,-6065.220000000001,-12438.929999999998,5609.8,0
2023-01-26,3444.55,4191.81,-747.26,4493.47,2870.16,1623.31,,,,876.05,-3890.4699999999966,-4937.680000000001,-12473.15,4128.95,0
2023-01-27,3564.8,4071.57,-506.77,5381.61,1982.03,3399.58,17604.349609375,-1.6074246906178757,0.25334426073457816,2892.81,-2335.3799999999965,-4489.480000000001,-11810.009999999998,6814.2,0
2023-01-30,3329.72,4306.64,-976.92,4611.97,2751.66,1860.31,17648.94921875,0.25334426073457816,0.07479862801675896,883.39,-2230.949999999996,-5374.160000000002,-10179.71,8141.389999999999,0
2023-01-31,3082.45,4553.92,-1471.47,4271.72,3091.91,1179.81,17662.150390625,0.07479862801675896,-0.25959245256645946,-291.6600000000001,-2955.159999999996,-4783.770000000002,-11573.589999999998,8413.849999999999,0
2023-02-01,548.56,951.44,-402.89,2141.26,1458.74,682.51,17616.30078125,-0.25959245256645946,-0.03349392530399564,279.62,-2851.2799999999966,-4105.310000000002,-10170.53,8745.519999999999,0
2023-02-02,382.44,1117.56,-735.12,1879.4,1720.6,158.81,17610.400390625,-0.03349392530399564,1.3835596307890219,-576.31,-2609.4799999999964,-4093.170000000002,-9030.849999999999,7281.0199999999995,0
2023-02-03,702.07,797.93,-95.87,1919.3,1680.7,238.6,17854.05078125,1.3835596307890219,-0.5010133160870178,142.73,-1233.8799999999965,-3682.2700000000023,-8171.749999999999,4120.04,0
2023-02-06,576.51,923.49,-346.98,2248.51,1351.49,897.02,17764.599609375,-0.5010133160870178,-0.24261514654264627,550.04,-1177.9699999999966,-3052.330000000002,-8426.489999999998,3156.75,0
2023-02-07,563.1,936.9,-373.8,1980.04,1619.96,360.08,17721.5,-0.24261514654264627,0.8475536424681795,-13.720000000000027,-816.6499999999967,-1954.660000000002,-6738.429999999999,2337.02,0
2023-02-08,1003.88,496.12,507.75,1966.49,1633.51,332.99,17871.69921875,0.8475536424681795,0.12170079483646568,840.74,-213.02999999999662,-1044.0200000000018,-5149.33,1987.5,1
2023-02-09,625.72,874.28,-248.57,1858.01,1741.99,116.02,17893.44921875,0.12170079483646568,-0.20649578680046465,-132.55,-114.6199999999966,-557.4700000000018,-4650.639999999999,1944.71,0
2023-02-10,488.45,1011.55,-523.09,2129.23,1470.77,658.46,17856.5,-0.20649578680046465,-0.479375070002519,135.37,-263.9099999999966,-984.6900000000019,-4666.959999999999,2364.5699999999997,0
2023-02-13,530.98,969.02,-438.05,2451.64,1148.37,1303.27,17770.900390625,-0.479375070002519,0.89443537049958,865.22,-1209.7099999999966,-1075.7600000000018,-4128.089999999999,2770.8199999999997,0
2023-02-14,736.73,763.27,-26.54,1835.89,1764.11,71.79,17929.849609375,0.89443537049958,0.4796470794436125,45.25000000000001,-987.6799999999967,-728.5000000000019,-2683.159999999999,2482.53,0
2023-02-15,601.48,898.52,-297.04,2050.66,1549.34,501.32,18015.849609375,0.4796470794436125,0.11101336008929596,204.27999999999997,-761.6299999999967,-1533.2900000000018,-2577.3099999999995,2650.86,0
2023-02-16,398.76,1101.24,-702.48,2323.71,1276.29,1047.42,18035.849609375,0.11101336008929596,-0.5081567689351307,344.94000000000005,-1026.0599999999968,-1987.2000000000019,-2544.669999999999,3582.26,0
2023-02-17,706.78,793.22,-86.43,2030.23,1569.77,460.46,17944.19921875,-0.5081567689351307,-0.5550518480140765,374.03,-1085.9499999999969,-1550.540000000002,-2535.229999999999,3384.26,0
2023-02-20,499.38,1000.62,-501.23,2134.89,1465.11,669.78,17844.599609375,-0.5550518480140765,-0.10031264929920569,168.54999999999995,-1290.1399999999967,-1613.7200000000018,-2689.479999999999,2750.7699999999995,0
2023-02-21,831.43,668.57,162.87,1836.9,1763.1,73.81,17826.69921875,-0.10031264929920569,-1.5280363131582653,236.68,-424.7899999999967,-1424.3100000000018,-2152.809999999999,2752.79,1
2023-02-22,727.79,772.21,-44.41,2130.15,1469.85,660.31,17554.30078125,-1.5280363131582653,-0.2452434977984641,615.9,-382.7699999999967,-1171.6800000000019,-2704.969999999999,2911.7799999999997,0
2023-02-23,528.24,971.76,-443.53,2009.09,1590.91,418.17,17511.25,-0.2452434977984641,-0.2595429723749043,-25.359999999999957,-325.06999999999664,-912.7300000000018,-2899.929999999999,2282.5299999999997,0
2023-02-24,754.05,745.95,8.1,2239.81,1360.19,879.62,17465.80078125,-0.2595429723749043,-0.41854114458053093,887.72,-479.8399999999966,-818.2000000000018,-2368.7399999999993,2701.6899999999996,1
2023-02-27,595.54,904.46,-308.91,2279.48,1320.52,958.96,17392.69921875,-0.41854114458053093,-0.5102715736285734,650.05,-744.3399999999967,-625.8800000000018,-2239.599999999999,2990.87,0
2023-02-28,698.1,801.9,-103.8,2555.32,1044.68,1510.63,17303.94921875,-0.5102715736285734,0.8492348770636093,1406.8300000000002,-404.6099999999967,-892.5500000000018,-2316.859999999999,4427.6900000000005,0
2023-03-01,5962.38,3689.8,2272.58,848.0,1760.7,-912.7,17450.900390625,0.8492348770636093,-0.7392168719804415,1359.8799999999999,1859.870000000003,1424.4399999999982,252.76000000000067,2854.6800000000003,1
2023-03-02,5804.73,3847.44,1957.29,1381.1,1227.59,153.51,17321.900390625,-0.7392168719804415,1.5728598629827895,2110.8,4126.070000000003,3825.2599999999984,2912.5300000000007,2590.02,2
2023-03-03,5723.12,3929.06,1794.06,974.06,1634.64,-660.58,17594.349609375,1.5728598629827895,0.6655523618366965,1133.48,6023.930000000003,5611.219999999998,4793.02,1049.8200000000002,3
2023-03-06,5383.06,4269.11,1113.95,1297.45,1311.25,-13.8,17711.44921875,0.6655523618366965,0.24250512391459367,1100.15,4865.300000000003,7034.079999999998,6408.200000000001,77.06000000000002,4
2023-03-07,5812.61,3839.56,1973.05,1361.34,1247.35,113.99,,,,2087.04,4881.060000000003,9110.929999999998,8218.380000000001,-1319.5800000000002,5
2023-03-08,5418.94,4233.24,1185.7,1251.48,1357.22,-105.74,17754.400390625,0.24250512391459367,-0.9282249899975281,1079.96,4272.7000000000035,8024.049999999998,9448.490000000002,-512.6200000000001,6
2023-03-09,5707.02,3945.16,1761.86,951.1,1657.6,-706.5,17589.599609375,-0.9282249899975281,-1.0045664635585094,1055.36,4920.610000000003,7828.619999999998,11653.88,-1372.63,7
2023-03-10,6420.69,3231.49,3189.2,1126.57,1482.12,-355.55,17412.900390625,-1.0045664635585094,-1.4851035931626178,2833.6499999999996,6136.760000000003,9223.759999999998,14834.980000000001,-1067.6000000000001,8
2023-03-13,4977.29,4674.89,302.4,1036.68,1572.01,-535.33,17154.30078125,-1.4851035931626178,-0.6470680525861194,-232.93000000000006,5253.460000000003,8412.209999999997,15446.29,-1589.13,9
2023-03-14,6310.32,3341.86,2968.46,851.93,1756.77,-904.84,17043.30078125,-0.6470680525861194,-0.41746837386849034,2063.62,6460.060000000003,9407.619999999999,18518.55,-2607.96,10
2023-03-15,6420.39,3231.79,3188.6,1109.9,1498.79,-388.89,16972.150390625,-0.41746837386849034,0.07924286811309411,2799.71,6459.460000000003,11410.519999999997,19434.57,-2891.1099999999997,11
2023-03-16,5529.07,4123.1,1405.97,794.09,1814.61,-1020.52,16985.599609375,0.07924286811309411,0.6738129621978839,385.45000000000005,7563.030000000003,11054.629999999997,18883.25,-3205.13,12
